time,x,xd,theta,thetad,u_cmd,u_sat,u_applied,sat
16.98999999999778,6.289006979456354e-09,3.310165966346899e-08,-9.806786524998293e-09,1.7812758623545843e-08,2.216602984544218e-09,2.216602984544218e-09,-2.216602984544218e-09,0
16.999999999997794,6.615484350340551e-09,3.2196111383957214e-08,-9.630025926234615e-09,1.754222228949274e-08,2.1900861199394974e-09,2.1900861199394974e-09,-2.1900861199394974e-09,0
17.009999999997806,6.932989333050668e-09,3.1307144502663335e-08,-9.455952275373746e-09,1.7275337799754052e-08,2.163849839834246e-09,2.163849839834246e-09,-2.163849839834246e-09,0
17.019999999997818,7.241686466818966e-09,3.043450460219735e-08,-9.284529277313209e-09,1.7012060786910674e-08,2.1378916931416496e-09,2.1378916931416496e-09,-2.1378916931416496e-09,0
17.02999999999783,7.54173776402864e-09,2.9577940727829004e-08,-9.115721078148802e-09,1.6752347354128552e-08,2.112209236773988e-09,2.112209236773988e-09,-2.112209236773988e-09,0
17.039999999997843,7.833302744591166e-09,2.8737205330229764e-08,-8.949492260237824e-09,1.6496154164133363e-08,2.0868000319240496e-09,2.0868000319240496e-09,-2.0868000319240496e-09,0
17.049999999997855,8.116538469944567e-09,2.7912054256382966e-08,-8.785807837480043e-09,1.6243438243593887e-08,2.0616616478504663e-09,2.0616616478504663e-09,-2.0616616478504663e-09,0
17.059999999997867,8.39159957663865e-09,2.7102246679089524e-08,-8.624633250744164e-09,1.599415715070091e-08,2.0367916678740736e-09,2.0367916678740736e-09,-2.0367916678740736e-09,0
17.06999999999788,8.658638309469374e-09,2.630754506977091e-08,-8.465934363012424e-09,1.5748268894924805e-08,2.0121876702986643e-09,2.0121876702986643e-09,-2.0121876702986643e-09,0
17.07999999999789,8.91780455433208e-09,2.5527715162091948e-08,-8.309677455366904e-09,1.550573188645252e-08,1.987847330722021e-09,1.987847330722021e-09,-1.987847330722021e-09,0
17.089999999997904,9.169245870443679e-09,2.476252588813324e-08,-8.155829221876828e-09,1.5266505079183037e-08,1.963768250393298e-09,1.963768250393298e-09,-1.963768250393298e-09,0
17.099999999997916,9.41310752232547e-09,2.4011749364707e-08,-8.00435676515729e-09,1.5030547836383935e-08,1.9399480692663305e-09,1.9399480692663305e-09,-1.9399480692663305e-09,0
17.109999999997928,9.649532511411102e-09,2.3275160853661777e-08,-7.855227592189525e-09,1.4797819899798221e-08,1.9163844674693296e-09,1.9163844674693296e-09,-1.9163844674693296e-09,0
17.11999999999794,9.878661607149578e-09,2.2552538693143047e-08,-7.708409609696995e-09,1.4568281572486633e-08,1.8930750988202137e-09,1.8930750988202137e-09,-1.8930750988202137e-09,0
17.129999999997953,1.0100633377803992e-08,2.1843664294919434e-08,-7.563871119744284e-09,1.434189351022373e-08,1.8700176728144083e-09,1.8700176728144083e-09,-1.8700176728144083e-09,0
17.139999999997965,1.0315584220832816e-08,2.1148322088713108e-08,-7.421580815352143e-09,1.4118616820613446e-08,1.8472098727676747e-09,1.8472098727676747e-09,-1.8472098727676747e-09,0
17.149999999997977,1.0523648392965702e-08,2.046629948445751e-08,-7.2815077764866075e-09,1.3898413051652306e-08,1.8246494297643495e-09,1.8246494297643495e-09,-1.8246494297643495e-09,0
17.15999999999799,1.0724958039792882e-08,1.979738683941462e-08,-7.143621465519106e-09,1.3681244165185532e-08,1.8023340933167256e-09,1.8023340933167256e-09,-1.8023340933167256e-09,0
17.169999999998,1.0919643225036118e-08,1.9141377426159256e-08,-7.007891722983141e-09,1.3467072516832895e-08,1.7802615647546786e-09,1.7802615647546786e-09,-1.7802615647546786e-09,0
17.179999999998014,1.1107831959518297e-08,1.8498067379874527e-08,-6.874288763698163e-09,1.3255860929015148e-08,1.7584296459558648e-09,1.7584296459558648e-09,-1.7584296459558648e-09,0
17.189999999998026,1.1289650229646742e-08,1.7867255675243852e-08,-6.7427831722699015e-09,1.3047572626817948e-08,1.736836103071434e-09,1.736836103071434e-09,-1.736836103071434e-09,0
17.199999999998038,1.1465222025651129e-08,1.724874409667103e-08,-6.613345899197857e-09,1.2842171199434678e-08,1.7154787168365049e-09,1.7154787168365049e-09,-1.7154787168365049e-09,0
17.20999999999805,1.1634669369396395e-08,1.664233718206839e-08,-6.4859482567198575e-09,1.2639620711265433e-08,1.6943553070305497e-09,1.6943553070305497e-09,-1.6943553070305497e-09,0
17.219999999998063,1.1798112341897357e-08,1.604784222154097e-08,-6.360561914806248e-09,1.2439885522920595e-08,1.6734636631342757e-09,1.6734636631342757e-09,-1.6734636631342757e-09,0
17.229999999998075,1.1955669110478231e-08,1.546506918036258e-08,-6.237158897334418e-09,1.224293050049866e-08,1.6528016552964793e-09,1.6528016552964793e-09,-1.6528016552964793e-09,0
17.239999999998087,1.2107455955543977e-08,1.4893830698058241e-08,-6.115711577959853e-09,1.204872085209232e-08,1.6323671206901302e-09,1.6323671206901302e-09,-1.6323671206901302e-09,0
17.2499999999981,1.2253587297023264e-08,1.4333942043549596e-08,-5.9961926760182024e-09,1.1857222183518181e-08,1.612157904367994e-09,1.612157904367994e-09,-1.612157904367994e-09,0
17.25999999999811,1.2394175720609325e-08,1.378522108634882e-08,-5.878575253229533e-09,1.1668400457474154e-08,1.592171915128272e-09,1.592171915128272e-09,-1.592171915128272e-09,0
17.269999999998124,1.2529332003490215e-08,1.3247488257738958e-08,-5.762832709544741e-09,1.1482222026656148e-08,1.5724070486949413e-09,1.5724070486949413e-09,-1.5724070486949413e-09,0
