time,x,xd,theta,thetad,thetad_f,theta_ref,x_int,theta_int,u_cmd,u_f,u_sat,u_applied,sat
14.859999999997203,0.09103245329574976,1.655667675987884,-0.1375670729118162,-7.694226205834101,-8.742526756751005,-0.35,0.07151827321985711,0.0006703790437017124,86.82994110612492,56.1054129788665,2.5,-2.5,1
14.869999999997198,0.10202479395145245,0.5513547992306289,-0.1894689450119034,-2.7384812649334287,-6.811461194045709,-0.35,0.07249816378474354,0.0023849115119328325,68.00850329484406,69.01409659314042,2.5,-2.5,1
14.879999999997192,0.10219081892968158,-0.5140115917782918,-0.19310086352136926,1.990311419224003,-3.514046932350398,0.35,0.07316222677883115,0.002691649730703671,88.23792884694652,75.14609308167809,2.5,-2.5,1
14.889999999997187,0.09177947187996172,-1.568479227499191,-0.14977593674417525,6.68273712831109,0.4468909799267643,0.35,0.0734018035404587,0.002691649730703671,37.02405512355909,63.9008364262332,2.5,-2.5,1
14.899999999997181,0.07080367901773911,-2.626806180237573,-0.05915697942699253,11.454003442147439,4.777268861798633,0.35,0.07347761766415133,0.002691649730703671,-22.643090830863862,24.73759530844077,2.5,-2.5,1
14.909999999997176,0.041774435557978086,-2.6292512173060323,0.06787630192863729,11.431967021855332,8.524635247111329,0.35,0.07336466009523755,0.0007781064921235152,-78.34247920939507,-27.635321435144476,-2.5,2.5,1
14.91999999999717,0.021252460281958086,-1.4838387556987174,0.15584252459559675,6.21892853351465,8.399583810789997,0.35,0.07292794375619165,-0.0014887520023872663,-84.23925215921768,-63.11032889796627,-2.5,2.5,1
14.929999999997165,0.01192131418986993,-0.38990531438209275,0.19335705038699885,1.3286991797827374,5.950559149201845,0.35,0.07235321258046015,-0.0030635658435900666,-57.9842954506782,-67.0441461641846,-2.5,2.5,1
14.939999999997159,0.013350971650983989,0.673166052542512,0.18299069803774945,-3.3900253058775767,2.3972413980026603,-0.35,0.07225461127414433,-0.0029215104881208306,-73.9688532421564,-74.13821689072316,-2.5,2.5,1
14.949999999997154,0.025373202157022497,1.7321206384001788,0.1255060625328454,-8.12005181008056,-1.7078791019244932,-0.35,0.07244550808233813,-0.0029215104881208306,-19.82121322511371,-53.577487309467635,-2.5,2.5,1
14.959999999997148,0.048002501894457976,2.7920205684544133,0.020315631380820823,-12.922196582548295,-6.132993214497972,-0.35,0.0728149508207538,-0.0029215104881208306,42.221342773690125,-9.248594616575048,-2.5,2.5,1
14.969999999997142,0.07441531717392977,2.114931787024545,-0.10184934974008467,-9.796212282356835,-8.834134382887017,-0.35,0.07344757142101348,-0.00023337327743123086,84.92501643281281,41.71558186050139,2.5,-2.5,1
14.979999999997137,0.08988962792207461,0.9891099135193135,-0.17406719728469874,-4.705748553491555,-7.81905341237046,-0.35,0.07428612123150438,0.0017622254940114282,78.81236488619729,67.58094457564124,2.5,-2.5,1
14.989999999997131,0.09436024528413163,-0.08882414617552234,-0.19695277047202425,0.09324132761808172,-4.954795131483207,0.04561137430249268,0.0751432763355458,0.0026791061969925764,79.98172516673769,67.19329843672921,2.5,-2.5,1
14.999999999997126,0.08818646736413527,-1.144657885448834,-0.1725748635944751,4.779839176034214,-1.210153744842801,0.35,0.07530847885542413,0.0026791061969925764,58.84693962674926,73.05344699853651,2.5,-2.5,1
15.00999999999712,0.07145997358664931,-2.201663518290023,-0.10116934236795568,9.51704993708844,2.9928596866761574,0.35,0.07535284286422748,0.0026791061969925764,2.3413091442675977,42.926640564203595,2.5,-2.5,1
15.019999999997115,0.044238131855258316,-3.107126522910322,0.017617353826375987,13.626692334658996,7.426346869779487,0.35,0.0752477620976445,0.0019906119677671136,-60.93365903910018,-6.264529305835212,-2.5,2.5,1
15.02999999999711,0.019016324296815965,-1.943561820531111,0.12695251009065114,8.287421963466452,8.833379179692434,0.35,0.0747909015213011,-0.0007082572301376246,-87.01659994310519,-52.565366742312676,-2.5,2.5,1
15.039999999997104,0.005193166330724612,-0.8298986054788258,0.18450570749589806,3.2777797441821366,7.125232844423293,0.35,0.07415061484552228,-0.0024933058871230373,-71.34807504304561,-69.08170441026725,-2.5,2.5,1
15.049999999997098,0.002277327449054073,0.24202197534557573,0.1933398009058066,-1.4853733210259956,3.924354418151469,-0.35,0.07366007690624334,-0.003006448419712222,-93.17091040012126,-70.6504470412693,-2.5,2.5,1
15.059999999997093,0.009988502025421592,1.3000691931166495,0.1549802953208598,-6.191965518432716,0.0037669496271405256,-0.35,0.07371653558433956,-0.003006448419712222,-42.86330280310884,-65.56788685638932,-2.5,2.5,1
15.069999999997087,0.02829466149968714,2.3616040684809003,0.06923188379352094,-10.971863049524378,-4.309726275794956,-0.35,0.07390834422572581,-0.003006448419712222,16.187230881780124,-29.215614732219116,-2.5,2.5,1
15.079999999997082,0.0556141052098583,2.585275816415912,-0.057290564922772215,-11.962169816591375,-8.31734607559741,-0.35,0.07433864225717046,-0.0013782881932345116,74.97633342486407,22.616776729826935,2.5,-2.5,1
15.089999999997076,0.07568947203167116,1.4381418886111637,-0.15047807038725378,-6.7317021936390855,-8.538278170681876,-0.35,0.07501466526352799,0.0009926084409318278,85.46505815629243,61.010297972963016,2.5,-2.5,1
